n,alpha,u,w
20,0.07239111486185507,-0.9596859566733418,1.0028554865132622
20,0.002134785228345765,-0.9596859566733418,1.0000843342113523
20,0.01586389076727939,-0.9596859566733418,1.0006264608736064
20,0.1894994223819411,-0.9596859566733418,1.0074577006445782
20,0.032077447281012014,-0.9596859566733418,1.0012663140292852
20,0.022362779546118906,-0.9596859566733418,1.0008829826860126
20,0.07280534640347924,-0.9596859566733418,1.002871802529183
20,0.017552777250848445,-0.9637003596084623,1.0006254135898969
20,0.05101549524096019,-0.9637003596084623,1.0018165974697324
20,0.10585126768086169,-0.9637003596084623,1.00376554906451
20,0.11976736985281614,-0.9637003596084623,1.0042595480016137
20,0.007652509552492611,-0.9637003596084623,1.0002727184287126
20,0.10876348434176782,-0.9637003596084623,1.0038689481207703
20,0.037760453309402885,-0.9637003596084623,1.0013449226640148
20,0.11752311130679363,-0.9637003596084623,1.0041798969181392
20,0.06065062637843663,-0.9637003596084623,1.002159320014668
20,0.022627844944743923,-0.9637003596084623,1.0008061637265235
20,0.029620117820386878,-0.9637003596084623,1.0010551422720504
20,0.03381779030933242,-0.9637003596084623,1.0012045818670143
20,0.00160504361115833,-0.9637003596084623,1.000057217404274
20,0.03571934522205639,-0.9637003596084623,1.0012722709934034
20,0.013106127500184195,-0.9637003596084623,1.000467017916123
20,0.017292607367315083,-0.9637003596084623,1.0006161466776298
20,0.0670405789317999,-0.9637003596084623,1.0023865466186774
20,0.11700640741303525,-0.9637003596084623,1.0041615576616765
20,0.00857070116625476,-0.9637003596084623,1.000305434062822
20,0.027056340799352756,-0.9637003596084623,1.0009638593365444
40,0.01387618914667291,-0.9802485886433622,1.0002713436831683
40,0.0004576189289123567,-0.9802485886433622,1.0000089621710893
40,0.01031110773776392,-0.9802485886433622,1.0002016401797194
40,0.03175450927903215,-0.9802485886433622,1.0006208225123776
40,0.002695565803661471,-0.9802485886433622,1.0000527268985437
40,0.07036804643781149,-0.9802485886433622,1.0013752095555772
40,0.0346589144239526,-0.9802485886433622,1.0006775852318361
40,0.0037516906312023987,-0.9802485886433622,1.000073379545455
40,0.0040233833467937215,-0.9802485886433622,1.000078692459927
40,0.0075986746235931725,-0.9802485886433622,1.0001486041701166
40,0.05853503795506976,-0.9802485886433622,1.0011440902031996
40,0.035461958451441115,-0.9802485886433622,1.0006932790866219
40,0.043253535365217415,-0.9802485886433622,1.0008455367609221
40,0.008652041704644632,-0.9802485886433622,1.0001692009149072
40,0.008385287611617793,-0.9802485886433622,1.000163985046832
40,0.0004551452882553241,-0.9802485886433622,1.0000089137961337
40,0.023523903602976477,-0.9802485886433622,1.0004599488225379
40,0.008896266781764396,-0.9802485886433622,1.0001739762471467
40,0.006043278916502638,-0.9802485886433622,1.000118190360929
40,0.0870675039580731,-0.9802485886433622,1.001701288438397
40,0.0382778232358432,-0.9802485886433622,1.0007483074660948
40,0.009060638207025167,-0.9802485886433622,1.0001771901883216
40,0.03328028097455199,-0.9802485886433622,1.0006506420838146
40,0.011294706350923679,-0.9802485886433622,1.0002208717178755
40,0.03324037887085524,-0.9802485886433622,1.0006498622513078
40,0.05012496859713497,-0.9802485886433622,1.0009797943972143
40,0.0026915786923068902,-0.9802485886433622,1.0000526489292976
40,0.07380702309647609,-0.9802485886433622,1.0014423687812388
40,0.008465363480326019,-0.9802485886433622,1.000165550780743
40,0.03994389947930856,-0.9802485886433622,1.000780864946955
40,0.04781267138691284,-0.9802485886433622,1.000934617542064
40,0.006255606772770978,-0.9802485886433622,1.0001223422199461
40,0.05556344904147706,-0.9802485886433622,1.001086041491855
40,0.06665487050596808,-0.9802485886433622,1.0013026904785778
40,0.016500995636023315,-0.9802485886433622,1.0003226600823452
40,0.003491776976119108,-0.9802485886433622,1.0000682969425092
40,0.0031413625736568585,-0.9802485886433622,1.000061444559547
40,0.0022767993140021875,-0.9802485886433622,1.0000445377518266
40,0.020863595239346396,-0.9802485886433622,1.0004079454618453
40,0.017482551574012475,-0.9802485886433622,1.0003418493602747
40,0.03354937653362499,-0.9832597697129183,1.0005567820046588
40,0.022769685849056878,-0.9832597697129183,1.0003779215159225
40,0.021692360732344183,-0.9832597697129183,1.0003600443939973
40,0.0324476094309344,-0.9832597697129183,1.0005385025572586
40,0.0265787685527821,-0.9832597697129183,1.000441126833723
40,0.0668193394090712,-0.9832597697129183,1.0011086076333078
40,0.02886381452942887,-0.9832597697129183,1.0004790414104097
40,0.01628270315295092,-0.9832597697129183,1.0002702717614498
40,0.02118779912013356,-0.9832597697129183,1.0003516715939327
40,0.00234690775999954,-0.9832597697129183,1.000038971752326
40,0.0511843397121756,-0.9832597697129183,1.0008493187116452
40,0.05398579524500717,-0.9832597697129183,1.0008957826468852
40,0.0073913331558089525,-0.9832597697129183,1.0001227030134432
40,0.009650653413995437,-0.9832597697129183,1.000160202679766
40,0.009698919534254082,-0.9832597697129183,1.0001610037741404
40,0.03763409249984685,-0.9832597697129183,1.0006245487223147
40,0.02220396386836309,-0.9832597697129183,1.0003685339710169
40,0.01605784674562324,-0.9832597697129183,1.0002665401213562
40,0.041039777511040765,-0.9832597697129183,1.0006810465954097
40,0.03217572190234074,-0.9832597697129183,1.0005339916126414
40,0.0021724008060692666,-0.9832597697129183,1.0000360750259305
40,0.004900380692385011,-0.9832597697129183,1.0000813571405123
40,0.005986227916113315,-0.9832597697129183,1.0000993806979577
40,0.001616746378396841,-0.9832597697129183,1.0000268513900519
40,0.03892699677052272,-0.9832597697129183,1.0006459974530286
40,0.021894738155376604,-0.9832597697129183,1.0003634026672472
40,0.006719462010705396,-0.9832597697129183,1.000111551182942
40,0.009085171765690021,-0.9832597697129183,1.0001508170802664
40,0.03187334573392554,-0.9832597697129183,1.0005289748005401
40,0.020085393770954026,-0.9832597697129183,1.0003333778070442
40,0.013147414473977477,-0.9832597697129183,1.0002182383256746
40,0.029190051333846074,-0.9832597697129183,1.0004844543704254
40,0.01927835585038973,-0.9832597697129183,1.000319985261762
40,0.03273560242971998,-0.9832597697129183,1.000543280689024
40,0.0018647445505645171,-0.9832597697129183,1.0000309680686301
40,0.028350840736093803,-0.9832597697129183,1.0004705300287453
40,0.05493958890248504,-0.9832597697129183,1.0009116014337152
40,0.0037260191990957435,-0.9832597697129183,1.0000618640033678
40,0.07060739729567612,-0.9832597697129183,1.0011714182160054
40,0.04933831256923006,-0.9832597697129183,1.0008186999894513
40,0.01932043442739563,-0.9811727550928288,1.0003602728639864
40,0.003830258805803664,-0.9811727550928288,1.0000714432438247
40,0.024003216615152978,-0.9811727550928288,1.0004475715476573
40,0.015104344798273045,-0.9811727550928288,1.0002816679702575
40,0.0748100639880494,-0.9811727550928288,1.0013942480739906
40,0.0071163421938055865,-0.9811727550928288,1.0001327224839733
40,0.008324038717661353,-0.9811727550928288,1.000155242796502
40,0.004717211869475049,-0.9811727550928288,1.0000879836109104
40,0.01948538611347865,-0.9811727550928288,1.0003633481023124
40,0.0064951035208726604,-0.9811727550928288,1.0001211378455024
40,0.0307076568259472,-0.9811727550928288,1.0005725456961232
40,0.044892587344143635,-0.9811727550928288,1.0008369085215607
40,0.0006683994884554741,-0.9811727550928288,1.0000124770027963
40,0.0034233260532996494,-0.9811727550928288,1.0000638544563452
40,0.00778344419327389,-0.9811727550928288,1.0001451622160842
40,0.06168353001577286,-0.9811727550928288,1.0011497490559367
40,0.06609654959077325,-0.9811727550928288,1.0012319540315078
40,0.005846009874113623,-0.9811727550928288,1.0001090336340082
40,0.0039629196244747615,-0.9811727550928288,1.0000739171899218
40,0.0200028042429511,-0.9811727550928288,1.0003729944053161
40,0.008781982982308766,-0.9811727550928288,1.0001637821005596
40,0.002720112668388522,-0.9811727550928288,1.0000507402694532
40,0.031677868830930066,-0.9811727550928288,1.0005906296445788
40,0.047831281234033456,-0.9811727550928288,1.0008916678709865
40,0.005493733940978442,-0.9811727550928288,1.0001024643782033
40,0.007011754218420461,-0.9811727550928288,1.0001307721738908
40,0.010858790146752425,-0.9811727550928288,1.0002025074874337
40,0.039191974699527184,-0.9811727550928288,1.0007306752901879
40,0.027103055044413404,-0.9811727550928288,1.0005053560403703
40,0.0403630181043751,-0.9811727550928288,1.0007524990798864
40,0.02999749626700976,-0.9811727550928288,1.0005593086841265
40,0.014592954917006525,-0.9811727550928288,1.0002721331828537
40,0.007399255935800234,-0.9811727550928288,1.0001379981146392
40,0.07290521880290961,-0.9811727550928288,1.00135877152162
40,0.009432131067719186,-0.9811727550928288,1.0001759053113186
40,0.035106639727954844,-0.9811727550928288,1.0006545364767794
40,0.019447822804506985,-0.9811727550928288,1.0003626478003451
40,0.07762018549446859,-0.9811727550928288,1.0014465825380647
40,0.06662065956595746,-0.9811727550928288,1.001241716614301
40,0.017570435243365868,-0.9811727550928288,1.0003276465797515
40,0.006794703532047258,-0.9815528747668776,1.000124213664427
40,0.018293193514847626,-0.9815528747668776,1.0003343201622346
40,0.023830193316944522,-0.9815528747668776,1.0004354794145278
40,0.04553345100083661,-0.9815528747668776,1.0008318925510136
40,0.05192355531241458,-0.9815528747668776,1.0009485788123595
40,0.08417760981526472,-0.9815528747668776,1.0015373452820462
40,0.0020138621355285775,-0.9815528747668776,1.0000368426063067
40,0.0012268499965791715,-0.9815528747668776,1.0000224590332154
40,0.027955873950986875,-0.9815528747668776,1.0005108476578868
40,0.005346934128361121,-0.9815528747668776,1.0000977561265014
40,0.001436716088989958,-0.9815528747668776,1.0000262946032783
40,0.012421190520717969,-0.9815528747668776,1.0002270293284337
40,0.012046211012955896,-0.9815528747668776,1.0002201774655068
40,0.08187542259676978,-0.9815528747668776,1.001495332559191
40,0.016373654022510044,-0.9815528747668776,1.0002992483888593
40,0.008403619735516489,-0.9815528747668776,1.0001536152891763
40,0.0014931926642085774,-0.9815528747668776,1.0000273267820903
40,0.01287714885147089,-0.9815528747668776,1.0002353608244376
40,0.010106328719041477,-0.9815528747668776,1.0001847299587538
40,0.03290467631424269,-0.9815528747668776,1.0006012452618658
40,0.04049419332149949,-0.9815528747668776,1.0007398637788245
40,0.03931456815002758,-0.9815528747668776,1.0007183198088
40,0.021329344559942235,-0.9815528747668776,1.0003897909576611
40,0.00018340174067170314,-0.9815528747668776,1.0000033884692952
40,0.004816040241767075,-0.9815528747668776,1.000088054029585
40,0.026524945183830986,-0.9815528747668776,1.0004847079869161
40,0.0019177372434266116,-0.9815528747668776,1.0000350858218627
40,0.056002538234991926,-0.9815528747668776,1.0010230558155042
40,0.01737182963563981,-0.9815528747668776,1.0003174861399462
40,0.04060748410283803,-0.9815528747668776,1.0007419328296223
40,0.056547543708005174,-0.9815528747668776,1.0010330064976667
40,0.017583629349068926,-0.9815528747668776,1.0003213559076694
40,0.055868605801534695,-0.9815528747668776,1.0010206104688162
40,0.013340333106603756,-0.9815528747668776,1.0002438242850489
40,0.05693358073186931,-0.9815528747668776,1.0010400546821387
40,0.012610452501087388,-0.9815528747668776,1.0002304876253172
40,0.02203260505766479,-0.9815528747668776,1.00040263916138
40,0.01758647766535379,-0.9815528747668776,1.0003214079488199
40,0.018365875230030203,-0.9815528747668776,1.0003356481006678
40,0.023534427203911756,-0.9815528747668776,1.0004300761188711
40,0.013924024396950316,-0.9796511567789064,1.0002804170504813
40,0.0005932029654915992,-0.9796511567789064,1.0000119494833746
40,0.000882797296574392,-0.9796511567789064,1.0000177823493575
40,0.07631230321201586,-0.9796511567789064,1.001535889467166
40,0.014224222764384575,-0.9796511567789064,1.0002864618742713
40,0.025218834437870388,-0.9796511567789064,1.0005078252912056
40,0.057029846080525824,-0.9796511567789064,1.001148026461701
40,0.008101337594722917,-0.9796511567789064,1.000163163631036
40,0.03400834246039764,-0.9796511567789064,1.0006847563499655
40,0.0012824089817627753,-0.9796511567789064,1.0000258310746841
40,0.002851463179479904,-0.9796511567789064,1.0000574333434984
40,0.045968688319093724,-0.9796511567789064,1.0009254655125162
40,0.0009098486896216591,-0.9796511567789064,1.0000183272034178
40,0.0037322533286101582,-0.9796511567789064,1.0000751728711923
40,0.005591271208874693,-0.9796511567789064,1.0001126133323768
40,0.06024823331352393,-0.9796511567789064,1.0012127741631998
40,0.02803850616674611,-0.9796511567789064,1.0005645881341558
40,0.003573004106873449,-0.9796511567789064,1.000071965540301
40,0.05074102344240089,-0.9796511567789064,1.001021495475107
40,0.04635532954646329,-0.9796511567789064,1.000933245934141
40,0.02685338291036512,-0.9796511567789064,1.0005407307970025
40,0.019050699653352234,-0.9796511567789064,1.000383643272194
40,0.009313717108411512,-0.9796511567789064,1.0001875788616765
40,0.005583034488796044,-0.9796511567789064,1.0001124474486298
40,0.11071731518339174,-0.9796511567789064,1.0022275669778002
40,0.0034721134011503362,-0.9796511567789064,1.0000699335634964
40,0.02190925495191373,-0.9796511567789064,1.0004411960011843
40,0.007321611045466047,-0.9796511567789064,1.0001474609693457
40,0.020839717953912436,-0.9796511567789064,1.00041966286348
40,0.03525796173909676,-0.9796511567789064,1.0007099083991016
40,0.03531442468472728,-0.9796511567789064,1.000711044857344
40,0.0027443064025058847,-0.9796511567789064,1.0000552751341618
40,0.04524386668230128,-0.9796511567789064,1.0009108796883819
40,0.023897136005003348,-0.9796511567789064,1.0004812170567623
40,0.04253372862531001,-0.9796511567789064,1.0008563408058457
40,0.01103805249427681,-0.9796511567789064,1.0002223029732629
40,0.07322386291226829,-0.9796511567789064,1.0014737761734396
40,0.004470086144209485,-0.9796511567789064,1.0000900329287796
40,0.006778578389314858,-0.9796511567789064,1.0001365248640488
40,0.01485020773184273,-0.9796511567789064,1.0002990666515101
40,0.014358229680851427,-0.9786092170021584,1.000303811667685
40,0.049685084297535036,-0.9786092170021584,1.0010508925353203
40,0.01016377006444381,-0.9786092170021584,1.0002150715353295
40,0.003356111570081145,-0.9786092170021584,1.0000710284702776
40,0.03551406527522112,-0.9786092170021584,1.0007512754081398
40,0.006096550481361843,-0.9786092170021584,1.0001290158390421
40,0.013422447477755449,-0.9786092170021584,1.000284014463174
40,0.01833799138384666,-0.9786092170021584,1.0003880022635225
40,0.045993054197362146,-0.9786092170021584,1.0009728407715823
40,0.0022589112315443863,-0.9786092170021584,1.000047810896076
40,0.004657034995314978,-0.9786092170021584,1.0000985562779132
40,0.0024591480952138316,-0.9786092170021584,1.0000520480970634
40,0.000861850932924713,-0.9786092170021584,1.0000182472822177
40,0.06224863246359937,-0.9786092170021584,1.0013164480139851
40,0.017680373864145307,-0.9786092170021584,1.0003740910622565
40,0.002074794141550997,-0.9786092170021584,1.0000439147888673
40,0.0410584278471489,-0.9786092170021584,1.0008685102623225
40,0.021146689793291224,-0.9786092170021584,1.0004474151225546
40,0.006023187368450158,-0.9786092170021584,1.0001274635278998
40,0.033129874646291864,-0.9786092170021584,1.0007008577721368
40,0.008009760190880212,-0.9786092170021584,1.0001694971411987
40,0.032500896521277405,-0.9786092170021584,1.0006875565707194
40,0.05664786837164894,-0.9786092170021584,1.0011980734708226
40,0.021569481347477035,-0.9786092170021584,1.000456358196253
40,0.07553874344402811,-0.9786092170021584,1.0015972842044707
40,0.01624072919516617,-0.9786092170021584,1.0003436362306168
40,0.010971514259627143,-0.9786092170021584,1.000232161196621
40,0.12021125260147386,-0.9786092170021584,1.0025406919527693
40,0.024341833367220768,-0.9786092170021584,1.0005149982300596
40,0.11602897283239812,-0.9786092170021584,1.0024524069553256
40,0.0122846080460704,-0.9786092170021584,1.0002599420520664
40,0.02979975529073782,-0.9786092170021584,1.0006304326638085
40,0.007706388435959521,-0.9786092170021584,1.0001630782554423
40,0.038838149792257616,-0.9786092170021584,1.0008215644086818
40,0.006621362076391512,-0.9786092170021584,1.0001401204077995
40,0.014433546486601162,-0.9786092170021584,1.0003054050365898
40,0.009909735350276304,-0.9786092170021584,1.0002096967941678
40,0.0011051264994882707,-0.9786092170021584,1.0000233953726156
40,0.00460381618095669,-0.9786092170021584,1.0000974301717038
40,0.002110229902128814,-0.9786092170021584,1.0000446646472287
40,0.04782170062280359,-0.9807717999789671,1.0009102746467395
40,0.020047133917721647,-0.9807717999789671,1.000381695634277
40,0.0036948725022302644,-0.9807717999789671,1.0000703643602926
40,0.01649310338701195,-0.9807717999789671,1.0003140385646367
40,0.0035068349896714116,-0.9807717999789671,1.000066783743887
40,0.04039284786188796,-0.9807717999789671,1.0007689231698476
40,0.01815010261090602,-0.9807717999789671,1.0003455829575458
40,0.00343169397158743,-0.9807717999789671,1.0000653529026016
40,0.0896750115408854,-0.9807717999789671,1.0017062600389353
40,0.001059775299522308,-0.9807717999789671,1.000020185584959
40,0.03486095183450596,-0.9807717999789671,1.0006636528069017
40,0.04258172129254851,-0.9807717999789671,1.0008105737333595
40,0.03676081015763044,-0.9807717999789671,1.0006998078034919
40,0.001005967800446614,-0.9807717999789671,1.0000191609307156
40,0.0017037039326566379,-0.9807717999789671,1.0000324478129843
40,0.01358999441657619,-0.9807717999789671,1.0002587695080116
40,0.00648749472207186,-0.9807717999789671,1.0001235400541413
40,0.0168512745108598,-0.9807717999789671,1.0003208571739224
40,0.03503037188196408,-0.9807717999789671,1.0006668769852278
40,0.05868980882402402,-0.9807717999789671,1.0011170301284367
40,0.030611790879646075,-0.9807717999789671,1.0005827849961926
40,0.021113953308882185,-0.9807717999789671,1.0004020034791028
40,0.028698048634843466,-0.9807717999789671,1.000546361519151
40,0.03638928208668076,-0.9807717999789671,1.0006927375915877
40,0.006859265004024811,-0.9807717999789671,1.0001306189017707
40,0.00149896153251245,-0.9807717999789671,1.0000285489531267
40,0.002256101215793877,-0.9807717999789671,1.0000429669046111
40,0.01054577862639445,-0.9807717999789671,1.0002008107955584
40,0.059543781537185335,-0.9807717999789671,1.0011332743423988
40,0.03792060621518562,-0.9807717999789671,1.0007218785032332
40,0.09727077552625114,-0.9807717999789671,1.0018506519466133
40,0.0185282701173524,-0.9807717999789671,1.000352782015476
40,0.0057744281523083845,-0.9807717999789671,1.0001099624715062
40,0.006428954355845696,-0.9807717999789671,1.0001224253872347
40,0.006463190233039244,-0.9807717999789671,1.0001230772726022
40,0.01106092438062247,-0.9807717999789671,1.000210618872703
40,0.034129721906042555,-0.9807717999789671,1.0006497368865976
40,0.039333601544232696,-0.9807717999789671,1.000748766879502
40,0.006590901150405189,-0.9807717999789671,1.0001255090125427
40,0.04714648751523897,-0.9807717999789671,1.0008974279466931
40,0.05073742236448048,-0.9817804785102289,1.0009155729145907
40,0.03259242112426506,-0.9817804785102289,1.00058823742513
40,0.009804122359374431,-0.9817804785102289,1.0001769851746896
40,0.01493284021131271,-0.9817804785102289,1.000269556050036
40,0.049846382772260174,-0.9817804785102289,1.0008995010761057
40,0.012201544216909709,-0.9817804785102289,1.000220258545458
40,0.009689351283615748,-0.9817804785102289,1.0001749135143003
40,0.018712568536920028,-0.9817804785102289,1.000337772834249
40,0.006453298119534496,-0.9817804785102289,1.000116499790886
40,0.06250791749638587,-0.9817804785102289,1.0011278551981997
40,0.03942629369389556,-0.9817804785102289,1.0007115329300582
40,0.029751527876016814,-0.9817804785102289,1.0005369780670808
40,0.016680395486631153,-0.9817804785102289,1.0003010966202455
40,0.01460460806749761,-0.9817804785102289,1.0002636318752758
40,0.01841557694313665,-0.9817804785102289,1.0003324128789293
40,0.023674339886701843,-0.9817804785102289,1.0004273161472927
40,0.016601147192101994,-0.9817804785102289,1.0002996663371446
40,0.012245835957365102,-0.9817804785102289,1.0002210579920277
40,0.00013778781907065974,-0.9817804785102289,1.0000024892181143
40,0.002062236748158422,-0.9817804785102289,1.0000372316553958
40,0.04957601115623418,-0.9817804785102289,1.000894624284484
40,0.0008724498797502607,-0.9817804785102289,1.000015752352457
40,0.0011299820690817803,-0.9817804785102289,1.0000204016376406
40,0.019979369472945596,-0.9817804785102289,1.0003606350996368
40,0.002788505648613803,-0.9817804785102289,1.0000503428103036
40,0.018263245572525216,-0.9817804785102289,1.0003296636676158
40,0.016842652741303536,-0.9817804785102289,1.0003040250530288
40,0.030688126904622328,-0.9817804785102289,1.0005538777831577
40,0.03950542470369303,-0.9817804785102289,1.000712960508596
40,0.07354213562412369,-0.9817804785102289,1.0013268177688106
40,0.04517728381183732,-0.9817804785102289,1.0008152794939735
40,0.0004031901235028636,-0.9817804785102289,1.0000072806474223
40,0.010737305215450754,-0.9817804785102289,1.0001938293112909
40,0.014507143416325727,-0.9817804785102289,1.0002618727549246
40,0.008290809619265477,-0.9817804785102289,1.0001496689749863
40,0.05591100906790542,-0.9817804785102289,1.0010088847128669
40,0.036275840017861126,-0.9817804785102289,1.0006546948965231
40,0.04842563449254834,-0.9817804785102289,1.0008738742546581
40,0.005401530083044471,-0.9817804785102289,1.000097513679891
40,0.08060473222373059,-0.9817804785102289,1.0014541456343913
40,0.010251289218862782,-0.9814639070787983,1.0001882430308064
40,0.010124131340266655,-0.9814639070787983,1.0001859083022044
40,0.035456911801374044,-0.9814639070787983,1.0006509324954385
40,0.04031621426428703,-0.9814639070787983,1.0007401081579892
40,0.021996780599913036,-0.9814639070787983,1.0004038769123385
40,0.018316024857244453,-0.9814639070787983,1.0003363074182472
40,0.0199235271386848,-0.9814639070787983,1.0003658177117127
40,0.006995987095876982,-0.9814639070787983,1.0001284711527925
40,0.0005244159392581293,-0.9814639070787983,1.0000096334875246
40,0.0021923056136760903,-0.9814639070787983,1.0000402623489968
40,0.08097787881566569,-0.9814639070787983,1.0014860009267101
40,0.017181433739592102,-0.9814639070787983,1.0003154782351764
40,0.0016381862779054526,-0.9814639070787983,1.0000300866934517
40,0.04820396623299521,-0.9814639070787983,1.000884843603866
40,0.025258236390033693,-0.9814639070787983,1.0004637452918723
40,0.05737098691597609,-0.9814639070787983,1.001053026559311
40,0.009636240712875558,-0.9814639070787983,1.0001769501578444
40,0.027865422866101327,-0.9814639070787983,1.0005116011073047
40,0.002131379897844694,-0.9814639070787983,1.000039143535321
40,0.01191929189065565,-0.9814639070787983,1.0002188684975324
40,0.007309782064850119,-0.9814639070787983,1.0001342330207668
40,0.024078105355854532,-0.9814639070787983,1.0004420828232878
40,0.04990312680923498,-0.9814639070787983,1.0009160194259803
40,0.007922263911697926,-0.9814639070787983,1.0001454792480178
40,0.03825728251740222,-0.9814639070787983,1.0007023245687776
40,0.007516533429370859,-0.9814639070787983,1.000138029347959
40,0.03734811711508717,-0.9814639070787983,1.0006856399618096
40,0.003944956062217026,-0.9814639070787983,1.0000724467331055
40,0.010998325254996012,-0.9814639070787983,1.0002019591483198
40,0.007474715694517425,-0.9814639070787983,1.0001372615002402
40,0.03496986291161292,-0.9814639070787983,1.0006419939621638
40,0.03044450444179816,-0.9814639070787983,1.0005589387954847
40,0.01321647464816531,-0.9814639070787983,1.000242684854004
40,0.01256722696681013,-0.9814639070787983,1.0002307646968973
40,0.03110935232364263,-0.9814639070787983,1.0005711413662013
40,0.0064212716171087115,-0.9814639070787983,1.0001179182056508
40,0.06554651774940791,-0.9814639070787983,1.001202995290156
40,0.10491765062211705,-0.9814639070787983,1.0019248895667963
40,0.04315413912854757,-0.9814639070787983,1.0007921847619934
40,0.014619179766471946,-0.9814639070787983,1.0002684379694755
40,0.036333427735621364,-0.981215351131269,1.000675878561525
40,0.016336692371669882,-0.981215351131269,1.0003039571744727
40,0.0026654128891952485,-0.981215351131269,1.0000496039990847
40,0.024570200363545305,-0.981215351131269,1.0004571098010528
40,0.004758820370165503,-0.981215351131269,1.0000885558897028
40,0.009106037543419376,-0.981215351131269,1.000169439417954
40,0.0093416608402488,-0.981215351131269,1.0001738231950814
40,0.012512381988883327,-0.981215351131269,1.0002328126697602
40,0.033297137900278106,-0.981215351131269,1.0006194151886518
40,0.017810023807892036,-0.981215351131269,1.0003313645398226
40,0.020711174854290776,-0.981215351131269,1.0003853304505161
40,0.0323069230492852,-0.981215351131269,1.0006010002923915
40,0.028954004246268338,-0.981215351131269,1.0005386439825468
40,0.040795317416047555,-0.981215351131269,1.000758846856139
40,0.0019742189466779333,-0.981215351131269,1.0000367426672365
40,0.012972965215256491,-0.981215351131269,1.0002413812709556
40,0.06201445772446977,-0.981215351131269,1.0011533200816936
40,0.08191015364517762,-0.981215351131269,1.0015230487506148
40,0.0014214256081547742,-0.981215351131269,1.0000264564936812
40,0.05175311201104562,-0.981215351131269,1.000962576527153
40,0.002300351266886866,-0.981215351131269,1.0000428111669502
40,0.0010952322907147474,-0.981215351131269,1.0000203867596944
40,0.05269966553343598,-0.981215351131269,1.0009801731079575
40,0.015641820884718646,-0.981215351131269,1.0002910307003594
40,0.005579480055287959,-0.981215351131269,1.0001038254347079
40,0.06214559344196765,-0.981215351131269,1.0011557574695684
40,0.006085581423853912,-0.981215351131269,1.0001132420569552
40,0.04469446052506947,-0.981215351131269,1.0008313453153574
40,0.009447705906809647,-0.981215351131269,1.0001757961598357
40,0.003917326105084366,-0.981215351131269,1.0000728984454987
40,0.01840094814497168,-0.981215351131269,1.000342356885436
40,0.00987009195927239,-0.981215351131269,1.0001836545989455
40,0.009264909216964662,-0.981215351131269,1.0001723952313868
40,0.03608808158979439,-0.981215351131269,1.000671316180325
40,0.04608647991069502,-0.981215351131269,1.0008572264635553
40,0.030058038820877344,-0.981215351131269,1.000559176827183
40,0.08387114494741106,-0.981215351131269,1.0015594831478967
40,0.004305184731486176,-0.981215351131269,1.0000801152509855
40,0.009575037721156341,-0.981215351131269,1.0001781651586459
40,0.04732731699594895,-0.981215351131269,1.0008802961876524
40,0.0008094117122324157,-0.980962073440688,1.00001527447398
40,0.013163900448306329,-0.980962073440688,1.0002482087392743
40,0.0011616385404934761,-0.980962073440688,1.0000219161879516
40,0.07433218437748275,-0.980962073440688,1.0014006908753994
40,0.026841299836994566,-0.980962073440688,1.0005060222024864
40,0.00031999148522840893,-0.980962073440688,1.0000060457194027
40,0.013894719314317128,-0.980962073440688,1.0002619860606523
40,0.008317226920202692,-0.980962073440688,1.0001568349503716
40,0.021323929854947007,-0.980962073440688,1.000402029998236
40,0.007724484452762936,-0.980962073440688,1.0001456594706426
40,0.0032366021107992256,-0.980962073440688,1.0000610415414954
40,0.04300529465167827,-0.980962073440688,1.0008106213638683
40,0.016284822214967604,-0.980962073440688,1.0003070427072678
40,0.07682274909976915,-0.980962073440688,1.0014475879322902
40,0.010183894231772848,-0.980962073440688,1.0001920280068612
40,0.009116028708649193,-0.980962073440688,1.000171895244851
40,0.0024809155876276997,-0.980962073440688,1.0000467925517413
40,0.020183373088344198,-0.980962073440688,1.000380531267521
40,0.020386312720036905,-0.980962073440688,1.0003843565773698
40,0.0009306158433337593,-0.980962073440688,1.0000175599470322
40,0.022420891768500754,-0.980962073440688,1.0004227065593363
40,0.042278482095614814,-0.980962073440688,1.000796927080849
40,0.044920831809991985,-0.980962073440688,1.000846712176173
40,0.03783249318139086,-0.980962073440688,1.0007131536307499
40,0.012566103252849296,-0.980962073440688,1.0002369389875165
40,0.03404641955959045,-0.980962073440688,1.0006418090910603
40,0.011214703384125101,-0.980962073440688,1.0002114617505429
40,0.012786562044590307,-0.980962073440688,1.0002410951205822
40,0.008481711876098664,-0.980962073440688,1.0001599361035227
40,0.008333123677408651,-0.980962073440688,1.0001571346637859
40,0.06904938048218046,-0.980962073440688,1.0013012089945703
40,0.003646081304444619,-0.980962073440688,1.0000687624688462
40,0.04862778292280248,-0.980962073440688,1.0009165514880685
40,0.02217843596149263,-0.980962073440688,1.0004181365629758
40,0.06447386232552987,-0.980962073440688,1.0012150382108884
40,0.08811479679700847,-0.980962073440688,1.0016601883898857
40,0.023067107749171093,-0.980962073440688,1.0004348868407376
40,0.02532694859219955,-0.980962073440688,1.0004774805628314
40,0.036722584788306395,-0.980962073440688,1.0006922391118998
40,0.013392301226757095,-0.980962073440688,1.00025251454742
40,0.04863016153474703,-0.9799597643122743,1.0009643396225127
40,0.024633131625985218,-0.9799597643122743,1.000488600165143
