example,inst_set,count,inst_data,extender,solver,n,p,q,cone_types,status,solve_time,iters,prim_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,setup_time,check_time,total_time
ExpDesignJuMP,ext,2,"(40, 80, 80, 5, false, true, false)",StandardConeOptimizer,Hypatia,964,1,3590,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,2.209765196,28,-65.61385318,-65.61385653,5.02E-08,4.86E-05,1.09E-08,1.75E-16,5.23E-08,1.002929511,3.004436028,45.84444434
ExpDesignJuMP,ext,3,"(60, 120, 120, 5, false, true, false)",StandardConeOptimizer,Hypatia,2014,1,7690,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,13.57015896,30,-90.76502236,-90.76502288,5.65E-09,5.56E-06,9.36E-10,7.05E-16,6.71E-09,1.001699849,14.02216391,58.53884902
ExpDesignJuMP,ext,4,"(80, 160, 160, 5, false, true, false)",StandardConeOptimizer,Hypatia,3528,1,13582,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,56.86611104,35,-120.799951,-120.7999526,1.36E-08,2.86E-05,2.26E-09,5.30E-16,1.77E-08,2.004583653,57.10676626,99.95235351
ExpDesignJuMP,ext,5,"(100, 200, 200, 5, false, true, false)",StandardConeOptimizer,Hypatia,5378,1,20882,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,161.734237,35,-149.7274629,-149.7274667,2.52E-08,5.47E-05,3.69E-09,5.66E-16,3.20E-08,7.013649919,162.3480775,210.7895222
ExpDesignJuMP,ext,6,"(120, 240, 240, 5, false, true, false)",StandardConeOptimizer,Hypatia,7628,1,29782,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,412.0496981,36,-178.633922,-178.6339303,4.62E-08,0.0001023739315,6.58E-09,4.72E-16,5.71E-08,17.03568618,412.9320295,471.70561
ExpDesignJuMP,ext,7,"(140, 280, 280, 5, false, true, false)",StandardConeOptimizer,Hypatia,10406,1,40666,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,1079.748032,44,-207.6761493,-207.6761683,9.09E-08,0.0003580036109,1.23E-08,6.07E-16,1.01E-07,36.07398044,1080.445792,1159.809026
ExpDesignJuMP,ext,8,"(160, 320, 320, 5, false, true, false)",StandardConeOptimizer,Hypatia,13456,1,52766,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1803.244917,31,-179.4705137,-188.2141108,0.04621006918,127.8300604,0.004502211822,1.77E-16,0.04615648525,66.13683145,1804.144806,1911.943558
ExpDesignJuMP,ext,9,"(180, 360, 360, 5, false, true, false)",StandardConeOptimizer,Hypatia,16906,1,66466,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.2498577,0,163.990063
ExpDesignJuMP,ext,10,"(200, 400, 400, 5, false, true, false)",StandardConeOptimizer,Hypatia,20756,1,81766,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,194.4018402,0,236.1393155
ExpDesignJuMP,ext,11,"(220, 440, 440, 5, false, true, false)",StandardConeOptimizer,Hypatia,25006,1,98666,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,324.6741343,0,366.0397592
ExpDesignJuMP,ext,1,"(20, 40, 40, 5, true, false, false)",StandardConeOptimizer,Hypatia,271,1,961,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,0.284070015,21,-68.29902484,-68.29902648,2.37E-08,6.83E-06,1.12E-08,1.73E-16,2.90E-08,1.002112611,1.00227852,41.74033308
ExpDesignJuMP,ext,2,"(40, 80, 80, 5, true, false, false)",StandardConeOptimizer,Hypatia,941,1,3521,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,1.887115955,25,-167.3514704,-167.3514809,6.24E-08,5.13E-05,3.13E-08,3.51E-16,1.51E-07,1.002377724,2.001658714,42.61394355
ExpDesignJuMP,ext,3,"(60, 120, 120, 5, true, false, false)",StandardConeOptimizer,Hypatia,2011,1,7681,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,12.03302002,27,-270.496431,-270.4964391,2.99E-08,4.16E-05,1.38E-08,2.35E-16,9.89E-08,1.002064368,13.02709254,53.59221905
ExpDesignJuMP,ext,4,"(80, 160, 160, 5, true, false, false)",StandardConeOptimizer,Hypatia,3481,1,13441,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,48.87539482,30,-383.5308624,-383.5308729,2.72E-08,5.79E-05,1.35E-08,5.30E-16,1.06E-07,2.00446285,49.0962632,90.08915481
ExpDesignJuMP,ext,5,"(100, 200, 200, 5, true, false, false)",StandardConeOptimizer,Hypatia,5351,1,20801,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,147.353699,31,-500.8816178,-500.8816677,9.95E-08,0.0002826672768,4.65E-08,4.24E-16,4.03E-07,7.013582717,148.3236952,194.8817356
ExpDesignJuMP,ext,6,"(120, 240, 240, 5, true, false, false)",StandardConeOptimizer,Hypatia,7621,1,29761,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,389.9677589,33,-622.2405685,-622.2406293,9.76E-08,0.0003468667831,4.66E-08,2.36E-16,4.04E-07,17.03369713,390.8860364,448.8111749
ExpDesignJuMP,ext,7,"(140, 280, 280, 5, true, false, false)",StandardConeOptimizer,Hypatia,10291,1,40321,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,927.150141,35,-747.0372415,-747.0372531,1.55E-08,6.30E-05,7.32E-09,6.07E-16,5.97E-08,36.07393037,928.1055959,1005.738108
ExpDesignJuMP,ext,8,"(160, 320, 320, 5, true, false, false)",StandardConeOptimizer,Hypatia,13361,1,52481,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",TimeLimit,1800.018788,32,-873.1280987,-874.3832294,0.001433807079,7.169527475,0.0006288376607,8.85E-16,0.00644681711,66.13638365,1801.053373,1907.070756
ExpDesignJuMP,ext,9,"(180, 360, 360, 5, true, false, false)",StandardConeOptimizer,Hypatia,16831,1,66241,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.2518394,0,162.6131841
ExpDesignJuMP,ext,10,"(200, 400, 400, 5, true, false, false)",StandardConeOptimizer,Hypatia,20701,1,81601,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.4072041,0,235.4738431
ExpDesignJuMP,ext,11,"(220, 440, 440, 5, true, false, false)",StandardConeOptimizer,Hypatia,24971,1,98561,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,322.6957493,0,364.2493476
ExpDesignJuMP,ext,1,"(20, 40, 40, 5, false, true, false)",StandardConeOptimizer,Mosek,282,1,994,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,0.2119128704,11,-30.41542488,-30.4154242,-2.16E-08,0.0001453621513,7.15E-07,3.88E-08,6.64E-09,1.003160366,1.001598862,37.46062572
ExpDesignJuMP,ext,2,"(40, 80, 80, 5, false, true, false)",StandardConeOptimizer,Mosek,964,1,3590,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,3.885587931,14,-65.6138672,-65.6138672,-1.83E-11,8.33E-08,6.09E-08,5.32E-12,1.62E-08,1.002263356,4.00521079,42.15863073
ExpDesignJuMP,ext,3,"(60, 120, 120, 5, false, true, false)",StandardConeOptimizer,Mosek,2014,1,7690,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,19.44027305,10,-90.76420857,-90.7642072,-1.49E-08,0.001997104297,3.40E-06,7.59E-08,1.28E-08,1.000898371,20.03803514,56.73992473
ExpDesignJuMP,ext,4,"(80, 160, 160, 5, false, true, false)",StandardConeOptimizer,Mosek,3528,1,13582,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,71.02305079,11,-120.7993204,-120.799316,-3.60E-08,0.002670266106,2.70E-06,4.54E-08,7.62E-09,3.005980277,72.14486606,110.388816
ExpDesignJuMP,ext,5,"(100, 200, 200, 5, false, true, false)",StandardConeOptimizer,Mosek,5378,1,20882,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,188.3662891,10,-149.7267219,-149.7267219,-1.84E-10,0.001887108891,1.69E-06,2.35E-08,3.95E-09,9.018565662,189.3994459,235.8414088
ExpDesignJuMP,ext,6,"(120, 240, 240, 5, false, true, false)",StandardConeOptimizer,Mosek,7628,1,29782,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,481.7575402,12,-178.6338836,-178.6338834,-1.27E-09,0.0002409811034,1.94E-07,2.30E-09,5.43E-10,20.04167428,483.0059518,540.5007423
ExpDesignJuMP,ext,7,"(140, 280, 280, 5, false, true, false)",StandardConeOptimizer,Mosek,10406,1,40666,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,972.642014,11,-207.6760121,-207.6760118,-1.44E-09,0.000685555212,3.43E-07,3.54E-09,6.91E-10,42.08690436,974.0396721,1053.553833
ExpDesignJuMP,ext,8,"(160, 320, 320, 5, false, true, false)",StandardConeOptimizer,Mosek,13456,1,52766,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1879.701861,11,-236.8278463,-236.8278386,-3.25E-08,0.01381992623,6.30E-06,5.95E-08,9.96E-09,77.16046787,1880.947854,1995.72744
ExpDesignJuMP,ext,9,"(180, 360, 360, 5, false, true, false)",StandardConeOptimizer,Mosek,16906,1,66466,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.2739401,0,170.4994185
ExpDesignJuMP,ext,10,"(200, 400, 400, 5, false, true, false)",StandardConeOptimizer,Mosek,20756,1,81766,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223.4606368,0,260.7167899
ExpDesignJuMP,ext,11,"(220, 440, 440, 5, false, true, false)",StandardConeOptimizer,Mosek,25006,1,98666,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,336.700992,0,373.8645228
ExpDesignJuMP,ext,1,"(20, 40, 40, 5, true, false, false)",StandardConeOptimizer,Mosek,271,1,961,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,0.2140939236,14,-68.29895811,-68.29896008,2.84E-08,0.0002562046307,1.82E-06,9.89E-08,3.81E-08,1.002507013,1.002868789,36.66427479
ExpDesignJuMP,ext,2,"(40, 80, 80, 5, true, false, false)",StandardConeOptimizer,Mosek,941,1,3521,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,4.537099838,19,-167.3514825,-167.3514825,1.80E-12,8.89E-08,9.09E-09,7.63E-12,4.16E-08,1.002261378,5.006712804,40.85908156
ExpDesignJuMP,ext,3,"(60, 120, 120, 5, true, false, false)",StandardConeOptimizer,Mosek,2011,1,7681,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,22.66205001,14,-270.4963741,-270.496375,3.35E-09,0.0003056747064,6.51E-07,1.45E-08,1.47E-08,1.002253302,23.04053858,58.85313228
ExpDesignJuMP,ext,4,"(80, 160, 160, 5, true, false, false)",StandardConeOptimizer,Mosek,3481,1,13441,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,86.96295094,15,-383.5307434,-383.5307447,3.32E-09,0.0005715349272,9.14E-07,1.54E-08,3.55E-08,3.00694902,87.1783651,125.0770266
ExpDesignJuMP,ext,5,"(100, 200, 200, 5, true, false, false)",StandardConeOptimizer,Mosek,5351,1,20801,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,251.3431361,15,-500.8815158,-500.8815171,2.74E-09,0.0007826336344,9.83E-07,1.37E-08,1.53E-08,9.020268233,252.5224375,296.5284956
ExpDesignJuMP,ext,6,"(120, 240, 240, 5, true, false, false)",StandardConeOptimizer,Mosek,7621,1,29761,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,575.1922891,15,-622.2403893,-622.2403911,2.82E-09,0.001186327394,1.23E-06,1.45E-08,1.41E-08,20.04330068,576.1947853,632.1523344
ExpDesignJuMP,ext,7,"(140, 280, 280, 5, true, false, false)",StandardConeOptimizer,Mosek,10291,1,40321,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",Optimal,1185.235109,14,-747.0361331,-747.0361401,9.28E-09,0.005395255537,4.74E-06,4.90E-08,1.82E-08,41.08780677,1186.488308,1262.628849
ExpDesignJuMP,ext,8,"(160, 320, 320, 5, true, false, false)",StandardConeOptimizer,Mosek,13361,1,52481,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",TimeLimit,1891.276046,11,-869.2867719,-869.3116879,2.86E-05,21.77090599,0.01628933662,0.0001538386842,4.70E-05,76.15601089,1892.958413,2004.271993
ExpDesignJuMP,ext,9,"(180, 360, 360, 5, true, false, false)",StandardConeOptimizer,Mosek,16831,1,66241,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.2750856,0,169.6198727
ExpDesignJuMP,ext,10,"(200, 400, 400, 5, true, false, false)",StandardConeOptimizer,Mosek,20701,1,81601,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.4597593,0,258.7934862
ExpDesignJuMP,ext,11,"(220, 440, 440, 5, true, false, false)",StandardConeOptimizer,Mosek,24971,1,98561,"[""Nonnegative"", ""PosSemidefTri"", ""HypoPerLog""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.727892,0,388.8601645
MatrixCompletionJuMP,nat,1,"(5, 10)",nothing,Hypatia,501,56,946,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,0.8992180824,15,21.21443568,21.21443563,2.07E-09,1.01E-05,2.13E-08,0,1.49E-08,1.155487042,1.200811438,43.96809005
MatrixCompletionJuMP,nat,2,"(5, 15)",nothing,Hypatia,1126,122,2130,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,1.286830902,18,31.82861173,31.82861158,4.63E-09,5.58E-05,7.07E-08,0,3.81E-08,1.002259028,2.006328109,38.47778396
MatrixCompletionJuMP,nat,3,"(5, 20)",nothing,Hypatia,2001,210,3792,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,6.977604866,21,42.38792158,42.38792147,2.50E-09,5.81E-05,5.07E-08,0,2.29E-08,1.002299514,8.011783884,42.60803162
MatrixCompletionJuMP,nat,4,"(5, 25)",nothing,Hypatia,3126,312,5940,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,19.22382903,20,53.00392792,53.0039278,2.20E-09,8.61E-05,5.57E-08,0,2.20E-08,1.002003377,20.03712251,56.0764149
MatrixCompletionJuMP,nat,5,"(5, 30)",nothing,Hypatia,4501,448,8554,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,50.65474916,21,63.75159062,63.75159046,2.48E-09,0.0001496522204,7.58E-08,0,2.68E-08,1.001945377,51.09609688,85.85091517
MatrixCompletionJuMP,nat,6,"(5, 35)",nothing,Hypatia,6126,636,11616,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,115.530858,21,74.27848285,74.27848266,2.53E-09,0.0002179373802,9.00E-08,0,2.91E-08,1.001877674,116.2490331,152.6282113
MatrixCompletionJuMP,nat,7,"(5, 40)",nothing,Hypatia,8001,822,15180,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,266.753346,25,84.92209565,84.92209555,1.16E-09,0.0001377842274,4.74E-08,0,1.42E-08,1.002798053,267.5884133,302.3195638
MatrixCompletionJuMP,nat,8,"(5, 45)",nothing,Hypatia,10126,1048,19204,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,515.4124291,26,95.51216368,95.51216357,1.14E-09,0.0001784333127,5.22E-08,0,1.46E-08,1.001305344,516.1561718,551.1185821
MatrixCompletionJuMP,nat,9,"(5, 50)",nothing,Hypatia,12501,1257,23745,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,928.071852,26,106.2321502,106.23215,1.93E-09,0.0003910663121,9.87E-08,0,2.60E-08,1.000481794,929.0825879,963.4156898
MatrixCompletionJuMP,nat,1,"(10, 10)",nothing,Hypatia,1001,112,1890,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,0.8539931774,17,29.98228116,29.98228095,6.95E-09,8.77E-05,9.80E-08,0,6.85E-08,1.001876741,1.00139957,36.61222822
MatrixCompletionJuMP,nat,2,"(10, 15)",nothing,Hypatia,2251,235,4267,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,8.120977879,20,44.94947728,44.94947714,3.04E-09,9.70E-05,6.42E-08,0,3.46E-08,1.002821445,9.014816461,44.50587671
MatrixCompletionJuMP,nat,3,"(10, 20)",nothing,Hypatia,4001,392,7610,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,36.99376392,21,60.18081879,60.18081865,2.27E-09,0.0001431339535,6.44E-08,0,2.91E-08,1.001990063,37.07682372,74.31085131
MatrixCompletionJuMP,nat,4,"(10, 25)",nothing,Hypatia,6251,643,11859,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,124.222625,22,75.07838733,75.07838721,1.59E-09,0.0001676278788,5.62E-08,0,2.22E-08,1.002834714,125.2692173,161.0221868
MatrixCompletionJuMP,nat,5,"(10, 30)",nothing,Hypatia,9001,934,17068,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,351.3597,23,90.08616679,90.08616667,1.29E-09,0.0002104860168,5.52E-08,0,1.95E-08,1.001622839,351.7835765,387.5195435
MatrixCompletionJuMP,nat,6,"(10, 35)",nothing,Hypatia,12251,1231,23271,"[""EpiNormSpectral"", ""HypoGeoMean""]",Optimal,856.387357,25,105.174697,105.1746968,1.93E-09,0.0004554594688,9.63E-08,0,3.12E-08,1.001476285,856.9233818,892.7268532
MatrixCompletionJuMP,nat,7,"(10, 40)",nothing,Hypatia,16001,1598,30404,"[""EpiNormSpectral"", ""HypoGeoMean""]",TimeLimit,1832.34311,26,120.1860555,120.1860553,2.31E-09,0.0007504700732,1.32E-07,0,3.95E-08,2.004194139,1833.146885,1871.017605
MatrixCompletionJuMP,nat,8,"(10, 45)",nothing,Hypatia,20251,1992,38510,"[""EpiNormSpectral"", ""HypoGeoMean""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.004055844,0,37.85573431
MatrixCompletionJuMP,nat,9,"(10, 50)",nothing,Hypatia,25001,2438,47564,"[""EpiNormSpectral"", ""HypoGeoMean""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.005268951,0,37.7946783
MatrixCompletionJuMP,ext,1,"(5, 10)",StandardConeOptimizer,Hypatia,1012,56,3364,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,3.234797955,35,21.2144371,21.2144371,-2.61E-11,1.15E-06,1.00E-08,7.22E-16,5.52E-10,1.002217286,4.00466316,46.27567792
MatrixCompletionJuMP,ext,2,"(5, 15)",StandardConeOptimizer,Hypatia,2149,122,7165,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,18.819031,37,31.82861752,31.82861752,-3.78E-11,4.65E-06,2.93E-08,6.69E-16,7.76E-10,1.001850861,19.03172208,60.76362834
MatrixCompletionJuMP,ext,3,"(5, 20)",StandardConeOptimizer,Hypatia,4048,210,13402,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,122.938884,58,42.38792508,42.38792508,-3.48E-12,1.14E-06,5.05E-09,1.28E-15,2.58E-10,1.001450654,123.2455644,165.0442355
MatrixCompletionJuMP,ext,4,"(5, 25)",StandardConeOptimizer,Hypatia,7221,312,23611,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,661.555701,82,53.00394483,53.00394483,-3.25E-11,2.81E-05,8.46E-08,1.39E-15,1.03E-08,1.002181602,662.4401398,706.1538921
MatrixCompletionJuMP,ext,5,"(5, 30)",StandardConeOptimizer,Hypatia,8596,448,28576,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,685.4447811,52,63.75160089,63.75160089,-1.12E-11,1.05E-05,3.32E-08,1.39E-15,4.40E-10,1.001568168,686.5225927,728.3892298
MatrixCompletionJuMP,ext,6,"(5, 35)",StandardConeOptimizer,Hypatia,14317,636,46729,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1814.103158,27,10505.64607,21297.5535,-0.5066967308,2.05E+08,2750.737671,3.61E-13,352.0050371,2.003978832,1815.181957,1858.670795
MatrixCompletionJuMP,ext,7,"(5, 40)",StandardConeOptimizer,Hypatia,16192,822,53494,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.006475912,0,44.22146185
MatrixCompletionJuMP,ext,8,"(5, 45)",StandardConeOptimizer,Hypatia,26509,1048,85735,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.011970025,0,46.16356493
MatrixCompletionJuMP,ext,9,"(5, 50)",StandardConeOptimizer,Hypatia,28884,1257,94300,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.015438886,0,49.62894211
MatrixCompletionJuMP,ext,1,"(10, 10)",StandardConeOptimizer,Hypatia,2024,112,9175,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,26.22202587,46,29.98228889,29.98228889,-2.89E-11,3.26E-06,2.37E-08,6.41E-16,9.86E-10,1.0022282,27.05893754,70.89182659
MatrixCompletionJuMP,ext,2,"(10, 15)",StandardConeOptimizer,Hypatia,4298,235,19837,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,159.9348741,47,44.94948303,44.94948303,-6.47E-12,2.05E-06,1.06E-08,9.73E-16,1.53E-10,1.001931967,160.3330298,204.3024264
MatrixCompletionJuMP,ext,3,"(10, 20)",StandardConeOptimizer,Hypatia,8096,392,36596,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,1032.849977,74,60.18082524,60.18082524,-2.58E-12,2.20E-06,8.04E-09,1.39E-15,2.99E-10,1.001200229,1033.252758,1077.280861
MatrixCompletionJuMP,ext,4,"(10, 25)",StandardConeOptimizer,Hypatia,14442,643,62524,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",TimeLimit,1841.527377,13,11801.04003,687047.8489,-0.9828221239,1.68E+11,233838.7292,3.61E-13,22063.61138,3.006253268,1842.36347,1886.334682
MatrixCompletionJuMP,ext,5,"(10, 30)",StandardConeOptimizer,Hypatia,17192,934,79189,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.008104801,0,45.59129843
MatrixCompletionJuMP,ext,6,"(10, 35)",StandardConeOptimizer,Hypatia,28634,1231,123455,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.017652927,0,50.33802789
MatrixCompletionJuMP,ext,7,"(10, 40)",StandardConeOptimizer,Hypatia,32384,1598,146170,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.02216787,0,51.59731318
MatrixCompletionJuMP,ext,8,"(10, 45)",StandardConeOptimizer,Hypatia,53018,1992,221062,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.05080358,0,67.06557907
MatrixCompletionJuMP,ext,9,"(10, 50)",StandardConeOptimizer,Hypatia,57768,2438,249827,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.06146615,0,73.98054591
MatrixCompletionJuMP,ext,1,"(5, 10)",StandardConeOptimizer,Mosek,1012,56,3364,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,0.7943100929,9,21.21443681,21.21443681,-1.33E-11,4.14E-07,5.90E-09,0,1.39E-10,1.001918948,1.001698847,37.23346153
MatrixCompletionJuMP,ext,2,"(5, 15)",StandardConeOptimizer,Mosek,2149,122,7165,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,4.714148045,11,31.82867018,31.82867026,-2.27E-09,0.0001221143209,1.03E-06,0,1.61E-08,1.002449498,5.004958414,40.5750793
MatrixCompletionJuMP,ext,3,"(5, 20)",StandardConeOptimizer,Mosek,4048,210,13402,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,16.46766686,12,42.38792507,42.38792507,1.74E-14,1.07E-06,7.33E-09,0,1.95E-10,1.002052514,17.02800995,52.30445173
MatrixCompletionJuMP,ext,4,"(5, 25)",StandardConeOptimizer,Mosek,7221,312,23611,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,48.35144615,14,53.00429818,53.00429832,-2.60E-09,0.0007780528574,3.27E-06,0,3.07E-08,2.004083944,49.09533169,87.45108195
MatrixCompletionJuMP,ext,5,"(5, 30)",StandardConeOptimizer,Mosek,8596,448,28576,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,94.21650791,12,63.75213977,63.75213998,-3.32E-09,0.001151817319,4.85E-06,0,3.81E-08,2.003037137,95.19223421,133.4617435
MatrixCompletionJuMP,ext,6,"(5, 35)",StandardConeOptimizer,Mosek,14317,636,46729,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,232.338006,14,74.27849879,74.27849879,-3.10E-11,2.06E-05,4.39E-08,0,2.25E-06,5.010778774,233.4841095,273.1036737
MatrixCompletionJuMP,ext,7,"(5, 40)",StandardConeOptimizer,Mosek,16192,822,53494,"[""Nonnegative"", ""EpiPerSquare"", ""PosSemidefTri""]",Optimal,394.196516,13,84.92213877,84.92213878,-1.47E-10,9.15E-05,2.73E-07,0,6.27E-09,7.015350745,394.82387,438.0501311
