example,model_type,inst_set,inst_num,inst_data,extender,real_T,solver,solver_options,nondefaults,script_status,n,p,q,nu,cone_types,num_cones,max_q,status,solve_time,iters,primal_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,time_rescale,time_initx,time_inity,time_unproc,time_loadsys,time_upsys,time_upfact,time_uprhs,time_getdir,time_search,setup_time,check_time,total_time
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,5001,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,4.401799201965332,11,241.97277647543794,241.97276372216066,5.24885056240589e-8,2.721139589007087e-5,2.016551370331854e-9,9.28282985865071e-10,4.0523140398818214e-14,,,,,,,,,,,4.008137927,5.008636177,50.393094117
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,10001,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,28.969722986221313,15,456.42347711497627,456.42345944488153,3.862962069416224e-8,3.77381509260033e-5,1.3969638779087745e-9,7.1211016376668e-10,2.5490720645393594e-13,,,,,,,,,,,12.026231192,30.056545939,82.938534997
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,20001,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,Optimal,182.33229899406433,14,929.7606588731581,929.7606139111363,4.8306751721923455e-8,9.538795024001978e-5,1.7772803229121337e-9,7.497170079143195e-10,3.6008279691301937e-12,,,,,,,,,,,46.099557768,185.395150355,274.639301847
nonparametricdistr,JuMP,vecext,6,"(15000, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,30001,7501,45002,45002.0,"[""Nonnegative"", ""HypoPerLog""]",15001,3,Optimal,615.4401240348816,25,1407.2899948423735,1407.2899653031634,2.0975232974543698e-8,6.22568628647624e-5,7.784304312252743e-10,3.19300726619884e-10,1.707656585581141e-12,,,,,,,,,,,113.243519582,621.343420393,776.248586458
nonparametricdistr,JuMP,vecext,7,"(20000, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,40001,10001,60002,60002.0,"[""Nonnegative"", ""HypoPerLog""]",20001,3,Optimal,1169.6322798728943,10,1801.8169682182884,1801.8169062647776,3.4364837926204364e-8,0.00013361859076479205,1.2244729674648624e-9,6.813426287343285e-10,3.4076326829723946e-12,,,,,,,,,,,208.449805754,1181.562004476,1433.188843629
nonparametricdistr,JuMP,vecext,8,"(25000, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,50001,12501,75002,75002.0,"[""Nonnegative"", ""HypoPerLog""]",25001,3,TimeLimit,1807.5207269191742,0,0.0,0.0,0.0,0.0,0.5,0.999960001599936,0.5,,,,,,,,,,,367.796637728,1824.813616503,2235.157825478
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,1001,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.09424686431884766,12,47.53851543373036,47.53851429189178,2.3524382599633442e-8,1.871227969907352e-6,4.3396158888597824e-10,1.0251107410258266e-9,1.459943277382081e-14,,,,,,,,,,,1.001929676,1.001710165,43.927501462
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,2001,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,0.7462170124053955,28,99.07906104586458,99.07905864709214,2.3968774986500272e-8,3.536345595356316e-6,4.5579484631019795e-10,1.0024396640556649e-8,1.3239409568654992e-14,,,,,,,,,,,1.002328062,1.001127117,43.683169369
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,5001,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,4.24506402015686,10,227.70749218001268,227.70748002974534,5.312579779397205e-8,1.594528432005693e-5,9.234240039290853e-10,2.677963633244503e-9,7.263634138610087e-14,,,,,,,,,,,4.008705129,5.007817113,50.491490384
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,10001,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,25.505747079849243,8,437.3670424245731,437.367011635176,7.023657411256186e-8,4.664587698588463e-5,1.169981611592874e-9,7.91681566489551e-10,5.608291608893978e-13,,,,,,,,,,,12.027167876,27.054657321,79.777853439
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,20001,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,Optimal,167.19767379760742,8,889.0486724575509,889.0485961707165,8.571086427908026e-8,0.00011545765360831961,1.4494200284431713e-9,4.950694042630363e-10,2.4409259336000133e-12,,,,,,,,,,,46.099441297,170.365956073,257.789648396
nonparametricdistr,JuMP,vecext,6,"(15000, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,30001,7501,45002,45002.0,"[""Nonnegative"", ""HypoPerLog""]",15001,3,Optimal,584.8848280906677,19,1342.5468933417349,1342.5468575977698,2.6604181981166053e-8,5.671275955743127e-5,4.527567210033112e-10,5.675560301269509e-10,2.2944710367789334e-12,,,,,,,,,,,113.245510755,591.287986979,746.133482056
nonparametricdistr,JuMP,vecext,7,"(20000, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,40001,10001,60002,60002.0,"[""Nonnegative"", ""HypoPerLog""]",20001,3,Optimal,1141.7958369255066,8,1715.5374708926308,1715.5373016923907,9.857067481890101e-8,0.00025700872852374435,1.6073660180637717e-9,6.65516984743103e-10,8.643082777259892e-12,,,,,,,,,,,209.454262536,1154.527951334,1405.956338328
nonparametricdistr,JuMP,vecext,8,"(25000, Main.Examples.VecNegEntropyEF())",,Float64,Mosek,,,Success,50001,12501,75002,75002.0,"[""Nonnegative"", ""HypoPerLog""]",25001,3,TimeLimit,1802.6439929008484,0,0.0,0.0,0.0,0.0,0.5,0.999960001599936,0.5,,,,,,,,,,,357.773745591,1819.847188327,2219.310036346
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegGeomEFExp())",,Float64,ECOS,,,Success,1002,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.365900613,23,-0.9054791214478136,-0.905479121449744,1.013049553357004e-12,1.1794045497861148e-9,1.895870251154147e-10,3.341054201984458e-12,1.0795586646850097e-11,,,,,,,,,,,1.002027074,1.001572786,44.796299137
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegGeomEFExp())",,Float64,ECOS,,,Success,2002,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,7.9585908629999995,23,-0.8999609987396622,-0.8999609987306315,-4.753079200381952e-12,7.633256714248344e-10,1.2324710327825394e-10,1.0848518220947816e-12,3.5192959657592837e-12,,,,,,,,,,,1.001936155,9.020476342,52.712621497
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegGeomEFExp())",,Float64,ECOS,,,Success,5002,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,70.05017923000001,23,-0.90774742017044,-0.9077474201643988,-3.1666495796779707e-12,1.9531180625923344e-9,3.2573862292391287e-10,1.1449596435554037e-12,3.6775027467683685e-12,,,,,,,,,,,4.008877238,71.147850329,118.612184803
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegGeomEFExp())",,Float64,ECOS,,,Success,10002,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,788.532625858,24,-0.912757815401012,-0.9127578153955823,-2.8386535297511617e-12,2.133259153417992e-9,3.4115638092302447e-10,5.983278481969474e-13,1.8797186029928525e-12,,,,,,,,,,,11.020630187,790.640778804,844.972730435
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegGeomEFExp())",,Float64,ECOS,,,SolveCheckKilledTime,20002,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,,,,,,,,,,,,,,,,,,,,,43.089647323,2402.466737713,2488.90905951
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegLogEF())",,Float64,ECOS,,,Success,1001,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.258224762,17,49.64552879948339,49.64552789260528,1.7906380771768445e-8,1.0518880867531658e-5,2.139228016950767e-9,4.996165844313292e-9,5.131919000866958e-9,,,,,,,,,,,1.002316087,1.002118425,44.493009093
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegLogEF())",,Float64,ECOS,,,Success,2001,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,10.60266691,17,105.4038497139102,105.4038476321298,1.9564897838093713e-8,2.3690593145961006e-5,2.4291821887345577e-9,5.691132999429018e-9,5.683892856378492e-9,,,,,,,,,,,1.001689556,11.022888556,55.109763091
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegLogEF())",,Float64,ECOS,,,Success,5001,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,89.213929597,18,241.97277154272805,241.9727689654266,1.0607367464412362e-8,2.9288449770386586e-5,1.21636478667142e-9,2.7928284008153863e-9,2.768367535210814e-9,,,,,,,,,,,3.004712111,90.1861371,136.268371877
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegLogEF())",,Float64,ECOS,,,Success,10001,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,659.605932772,17,456.42346775539136,456.4234588125203,1.9550529955633003e-8,9.781914792728053e-5,2.790401576469037e-9,4.8135140760319594e-9,4.721064261747898e-9,,,,,,,,,,,11.020514125,661.368241436,715.810718445
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegLogEF())",,Float64,ECOS,,,SolveCheckKilledTime,20001,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,,,,,,,,,,,,,,,,,,,,,43.087695802,2446.980788907,2532.348802461
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegEntropyEF())",,Float64,ECOS,,,Success,1001,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.28280652500000003,18,47.538514956244796,47.53851395124114,2.07052827089203e-8,4.963170174918593e-6,4.744308279569509e-10,2.4511708200982623e-9,2.108512919818395e-9,,,,,,,,,,,1.002238197,1.002167441,46.777980119
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegEntropyEF())",,Float64,ECOS,,,Success,2001,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,13.640646304,18,99.07906012372632,99.07905768302932,2.4387689684848336e-8,1.165310916043041e-5,5.838558525539383e-10,2.95131280586497e-9,2.472992560731413e-9,,,,,,,,,,,1.002457727,14.027595548,59.897837236
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegEntropyEF())",,Float64,ECOS,,,Success,5001,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,98.317119677,18,227.7074884221252,227.7074824316994,2.619252223713313e-8,2.8134862700029336e-5,8.082055580338476e-10,2.8699265321509437e-9,2.3696313800058988e-9,,,,,,,,,,,4.009177156,99.203532623,148.317716121
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegEntropyEF())",,Float64,ECOS,,,Success,10001,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,773.6157723829999,19,437.36703361524667,437.36702773364715,1.3417066403728976e-8,2.7965246410799338e-5,2.778488550347902e-10,1.3993753546903272e-9,1.1502230348736653e-9,,,,,,,,,,,12.025712798,775.604984259,832.429242117
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegEntropyEF())",,Float64,ECOS,,,SolveCheckKilledTime,20001,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,,,,,,,,,,,,,,,,,,,,,44.095768754,2441.405582434,2528.596894412
