example,model_type,inst_set,inst_num,inst_data,extender,real_T,solver,solver_options,nondefaults,script_status,n,p,q,nu,cone_types,num_cones,max_q,status,solve_time,iters,primal_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,time_rescale,time_initx,time_inity,time_unproc,time_loadsys,time_upsys,time_upfact,time_uprhs,time_getdir,time_search,setup_time,check_time,total_time
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegSqrtEigOrd())",,Float64,Hypatia,,,SolveCheckKilledMemory,62775,12,125350,5250.0,"[""Nonnegative"", ""PosSemidefTri"", ""EpiPerSquare""]",149,1275,,,,,,,,,,,,,,,,,,,,,20.040794859,40.081685207,123.707801757
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegSqrtConjDirect())",,Float64,Hypatia,,,Success,376,8,1327,102.0,"[""Nonnegative"", ""PosSemidefTri""]",2,1275,Optimal,0.20481204986572266,13,10.769472699367164,10.769472477310137,1.8867203047248167e-8,4.3188445029122324e-7,1.3393393061278402e-9,2.7864421010200007e-16,1.570120160127169e-9,0.002815451,0.001111628,0.002309845,6.0338e-5,0.002999285,0.167206965,0.006313092999999999,0.003117222,0.019088123999999995,0.003925116,1.001959129,1.002348021,59.534759261
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegSqrtConjDirect())",,Float64,Hypatia,,,Success,1376,11,5152,202.0,"[""Nonnegative"", ""PosSemidefTri""]",2,5050,Optimal,2.2501938343048096,14,21.80530015415202,21.805299242312092,3.9983686251874546e-8,1.8018653920037764e-6,2.8049306211030967e-9,1.407015318336832e-16,3.24681542949297e-9,0.043653578,0.044555805,0.078042261,0.000128136,0.038373059,1.528181946,0.08754822000000001,0.007104574000000001,0.44727790600000006,0.019195999000000005,1.003094891,3.005294821,62.362997693
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegSqrtConjDirect())",,Float64,Hypatia,,,Success,3001,13,11477,302.0,"[""Nonnegative"", ""PosSemidefTri""]",2,11325,Optimal,14.308146953582764,17,33.761095086740816,33.76109449478161,1.7029360426919642e-8,1.23253499140219e-6,1.2462296750115343e-9,5.646697237828611e-16,1.4085024505610795e-9,0.252011291,0.257457748,0.278823066,0.000187485,0.207426388,9.965812485999999,0.5841293980000001,0.015720460000000002,3.004188728000001,0.05651688,1.002313757,15.023275819,76.467816257
experimentdesign,JuMP,ext,4,"(100, Main.Examples.MatNegSqrtConjDirect())",,Float64,Hypatia,,,Success,5251,15,20302,402.0,"[""Nonnegative"", ""PosSemidefTri""]",2,20100,Optimal,43.82365298271179,15,43.00131386842473,43.00131312631055,1.6865728064338134e-8,1.4596419966039775e-6,1.257412618471676e-9,4.242046183642389e-16,1.326116381580044e-9,0.708072516,0.869770235,0.564785425,0.000290961,0.607823992,32.528540224,2.005234148,0.02147791200000001,7.732621056000002,0.07785909400000002,2.00452437,44.087283223,107.249900279
experimentdesign,JuMP,ext,5,"(200, Main.Examples.MatNegSqrtConjDirect())",,Float64,Hypatia,,,Success,20501,21,80602,802.0,"[""Nonnegative"", ""PosSemidefTri""]",2,80200,Optimal,1509.860783815384,17,85.83750891357428,85.83750766117183,1.442236758345484e-8,2.4593703749076212e-6,1.0268237371491296e-9,2.835083234953018e-16,1.1227477699129803e-9,9.22043348,13.440400423,6.33303801,0.00106857,8.975580226,1325.9365400519996,83.94070427700001,0.10836917899999995,133.33707051600004,0.38280900400000006,8.016416012,1511.245605804,1577.766638594
experimentdesign,JuMP,ext,6,"(300, Main.Examples.MatNegSqrtConjDirect())",,Float64,Hypatia,,,SolveCheckKilledMemory,45751,25,180902,1202.0,"[""Nonnegative"", ""PosSemidefTri""]",2,180300,,,,,,,,,,,,,,,,,,,,,32.066698514,38.946808949,129.633654891
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegPower01EigOrd(0.3333333333333333))",,Float64,Hypatia,,,Success,7950,9,15800,1400.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",74,325,NumericalFailure,200.7278950214386,38,-25.034015450781606,-25.03400560053458,-3.7836079381321783e-7,2.2431513404357062e-5,2.9132454787677425e-7,1.5673736818237505e-16,1.84750074067895e-7,0.8739546,3.440819125,0.630524506,0.000250593,0.744839125,165.368304232,15.584343124,0.09851185200000001,26.809077303999988,0.312810142,1.001294725,201.413352006,266.254116287
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegPower01EigOrd(0.3333333333333333))",,Float64,Hypatia,,,SolveCheckKilledMemory,62775,12,125350,5300.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",149,1275,,,,,,,,,,,,,,,,,,,,,20.041614301,40.082131668,124.941174391
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegPower01ConjEigOrd(0.3333333333333333))",,Float64,Hypatia,,,Success,7925,9,15775,1375.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",74,325,SlowProgress,196.6087098121643,38,11.447823006716938,11.447832912307634,-7.957682888192825e-7,1.98313348191842e-5,2.728286460402943e-7,1.469412826709766e-16,1.73020510373728e-7,0.853779434,3.238288153,0.608179563,0.000270503,0.765942972,162.17534861599995,19.199243703,0.08443676400000001,26.479953972000004,0.264169321,1.001586682,197.401236144,263.616131654
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegPower01ConjEigOrd(0.3333333333333333))",,Float64,Hypatia,,,SolveCheckKilledMemory,62725,12,125300,5250.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",149,1275,,,,,,,,,,,,,,,,,,,,,21.043034823,38.070821597,123.901857597
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatPower12EigOrd(1.5))",,Float64,Hypatia,,,Success,7925,9,15800,1400.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",74,325,NumericalFailure,171.57833981513977,33,27.372352758116147,27.372389300885548,-1.2879694062121872e-6,7.633963443860292e-5,1.0792480204793384e-6,1.3932210505100003e-16,7.164389936748358e-7,0.868790886,3.039102838,0.603759893,0.000264473,0.767000276,140.474664817,13.273215082999997,0.07557875700000001,23.348768667999984,0.29221740399999996,1.002190027,172.361039431,239.396045537
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatPower12EigOrd(1.5))",,Float64,Hypatia,,,SolveCheckKilledMemory,62725,12,125350,5300.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",149,1275,,,,,,,,,,,,,,,,,,,,,21.042704123,38.07214895,124.832454147
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegGeomEFExp())",,Float64,Mosek,,,Success,402,8,1402,177.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",27,1275,Optimal,0.5701541900634766,13,-0.8712526423848835,-0.8712526423754801,-5.025231646078146e-12,1.9910247409273444e-9,8.273092155439143e-8,1.4621436958787302e-11,1.1633431040714015e-6,,,,,,,,,,,1.002751945,1.001382659,49.415620301
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegGeomEFExp())",,Float64,Mosek,,,Success,1427,11,5302,352.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",52,5050,Optimal,8.997152090072632,11,-0.8561263606528459,-0.8561263337776231,-1.4479199085141584e-8,1.0154314052154397e-5,1.0144651369919933e-6,4.869317710319304e-8,2.0356590770397482e-6,,,,,,,,,,,1.002461681,10.014813898,59.429550457
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegGeomEFExp())",,Float64,Mosek,,,Success,3077,13,11702,527.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",77,11325,Optimal,46.85868692398071,10,-0.8460534519062666,-0.846053415959132,-1.9472423870049985e-8,2.3698242146937e-5,2.433628337794591e-6,7.876856472154899e-8,4.923176934647785e-6,,,,,,,,,,,2.004603146,47.091767965,97.624859152
experimentdesign,JuMP,ext,4,"(100, Main.Examples.MatNegGeomEFExp())",,Float64,Mosek,,,Success,5352,15,20602,702.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",102,20100,Optimal,180.61211395263672,10,-0.8535719920210947,-0.853571939925072,-2.8105746313815055e-8,3.721202645440985e-5,3.817701104247284e-6,9.32081519098194e-8,7.754709410244592e-6,,,,,,,,,,,3.006861308,181.374285217,230.448867897
experimentdesign,JuMP,ext,5,"(200, Main.Examples.MatNegGeomEFExp())",,Float64,Mosek,,,SolveCheckCaughtError,20702,21,81202,1402.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",202,80200,,,,,,,,,,,,,,,,,,,,,28.058288753,1746.752683366,1823.012836422
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegSqrtEigOrd())",,Float64,Mosek,,,Success,7950,9,15800,1375.0,"[""Nonnegative"", ""PosSemidefTri"", ""EpiPerSquare""]",74,325,Optimal,3.094454050064087,14,-26.00338964004338,-26.003389639704448,-1.255147750684222e-11,5.033722638042061e-9,2.4902415740601924e-8,7.792585204564476e-12,5.869170273030254e-7,,,,,,,,,,,2.003733882,4.006454433,54.937800189
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegSqrtEigOrd())",,Float64,Mosek,,,Success,62775,12,125350,5250.0,"[""Nonnegative"", ""PosSemidefTri"", ""EpiPerSquare""]",149,1275,Optimal,112.14420986175537,18,-51.650119052600154,-51.6501190540536,2.7605703725276058e-11,1.397760481886218e-7,7.084948039359773e-8,3.4608074382067394e-11,4.4391796502801397e-7,,,,,,,,,,,75.152904067,114.229739491,238.090260671
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegSqrtEigOrd())",,Float64,Mosek,,,Success,211350,14,422400,11625.0,"[""Nonnegative"", ""PosSemidefTri"", ""EpiPerSquare""]",224,2850,Optimal,1710.428584098816,35,-76.36152223067403,-76.36152222958408,-1.4088969600571717e-11,2.3611890775931954e-8,3.2964373564148275e-8,9.224938458446077e-10,1.732923932412401e-5,,,,,,,,,,,810.678776763,1718.639385451,2578.063718364
experimentdesign,JuMP,ext,4,"(100, Main.Examples.MatNegSqrtEigOrd())",,Float64,Mosek,,,SetupModelKilledTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.478223655,0.0,2213.667467698
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegSqrtConjDirect())",,Float64,Mosek,,,Success,376,8,1327,102.0,"[""Nonnegative"", ""PosSemidefTri""]",2,1275,Optimal,0.37767910957336426,9,10.769472727407976,10.769472727273417,1.143288520247429e-11,5.3727177844270424e-8,6.976680701209492e-8,2.904612324082158e-10,1.745791295650316e-10,,,,,,,,,,,1.00211324,1.001930967,49.457594864
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegSqrtConjDirect())",,Float64,Mosek,,,Success,1376,11,5152,202.0,"[""Nonnegative"", ""PosSemidefTri""]",2,5050,Optimal,7.565655946731567,8,21.805300305982982,21.805300305923566,2.6053409850878687e-12,4.344346260509724e-8,9.277317802869334e-11,1.7481180419612302e-10,1.0358742949944006e-10,,,,,,,,,,,1.001288325,8.01344225,56.084332613
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegSqrtConjDirect())",,Float64,Mosek,,,Success,3001,13,11477,302.0,"[""Nonnegative"", ""PosSemidefTri""]",2,11325,Optimal,42.66194200515747,7,33.76109278722164,33.76109280870697,-6.180854961408475e-10,3.731573371368313e-5,4.3403790575546886e-8,9.578882937175696e-8,5.6486205163763454e-8,,,,,,,,,,,1.001303619,43.085229284,91.39775554
experimentdesign,JuMP,ext,4,"(100, Main.Examples.MatNegSqrtConjDirect())",,Float64,Mosek,,,Success,5251,15,20302,402.0,"[""Nonnegative"", ""PosSemidefTri""]",2,20100,Optimal,166.01548290252686,8,43.001313987017596,43.00131398699806,4.4391446609564666e-13,2.2618136696905822e-8,2.7457314200063365e-11,4.7058997936697387e-11,2.800172576148972e-11,,,,,,,,,,,3.00701775,166.348512212,214.527322016
experimentdesign,JuMP,ext,5,"(200, Main.Examples.MatNegSqrtConjDirect())",,Float64,Mosek,,,Success,20501,21,80602,802.0,"[""Nonnegative"", ""PosSemidefTri""]",2,80200,TimeLimit,1881.3604159355164,0,0.0,0.4524541368382053,-0.31151010235898824,-0.007265846505933141,0.5,0.9977627776436118,0.594266210825066,,,,,,,,,,,24.049487217,1883.029576628,1952.586759521
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegPower01EigOrd(0.3333333333333333))",,Float64,Mosek,,,Success,7950,9,15800,1400.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",74,325,Optimal,3.303368091583252,17,-25.034024191901942,-25.034024222098594,1.1598918412362894e-9,9.949532567381236e-7,1.3220550632020434e-7,3.869475219545115e-9,1.263783518318216e-7,,,,,,,,,,,2.003243323,4.006813603,53.942038479
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegPower01EigOrd(0.3333333333333333))",,Float64,Mosek,,,Success,62775,12,125350,5300.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",149,1275,Optimal,137.875657081604,26,-49.78242615338174,-49.782426183940125,6.017511329691501e-10,1.423482983053545e-6,1.397860435736753e-7,2.4668293356855825e-9,1.24211945895641e-6,,,,,,,,,,,76.159332951,140.28195609,263.579169161
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegPower01EigOrd(0.3333333333333333))",,Float64,Mosek,,,Success,211350,14,422400,11700.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",224,2850,Optimal,1791.842638015747,43,-74.17752180601836,-74.17752190335952,1.2948173189581132e-9,6.6763166783768285e-6,1.235897708062872e-7,9.946205448656072e-10,4.079547624061883e-6,,,,,,,,,,,808.681571242,1799.822212411,2655.570649068
experimentdesign,JuMP,ext,4,"(100, Main.Examples.MatNegPower01EigOrd(0.3333333333333333))",,Float64,Mosek,,,SetupModelKilledTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.489972058,0.0,2212.71082381
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegPower01ConjEigOrd(0.3333333333333333))",,Float64,Mosek,,,Success,7925,9,15775,1375.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",74,325,Optimal,3.4506771564483643,18,11.44781755246589,11.447817528311077,1.9404858085156078e-9,6.819145237230151e-7,8.897301795318668e-8,1.3391654343176445e-9,7.790932063242647e-8,,,,,,,,,,,2.003336055,4.005859844,52.94488907
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegPower01ConjEigOrd(0.3333333333333333))",,Float64,Mosek,,,Success,62725,12,125300,5250.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",149,1275,Optimal,236.57047200202942,47,23.04724792560729,23.047247902525204,9.598639913448627e-10,1.0052570021504585e-6,3.946772997309722e-8,5.94922221827033e-9,7.411034751265196e-7,,,,,,,,,,,75.157978139,238.494202805,362.58232961
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegPower01ConjEigOrd(0.3333333333333333))",,Float64,Mosek,,,Success,211275,14,422325,11625.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",224,2850,TimeLimit,1813.8234150409698,43,34.84103098601905,34.84103079691519,5.2761835723297276e-9,1.4395431043236206e-5,3.8487966547151586e-7,1.5041576902617328e-8,4.951214785534629e-5,,,,,,,,,,,785.633085092,1820.857959619,2653.618816857
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatPower12EigOrd(1.5))",,Float64,Mosek,,,Success,7925,9,15800,1400.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",74,325,Optimal,3.4679479598999023,18,27.372330469405153,27.372330441270787,9.916127970629436e-10,8.919155363319026e-8,2.949171434840636e-8,3.606564300610821e-9,3.376939415600244e-7,,,,,,,,,,,2.003199404,4.005874319,53.40165395
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatPower12EigOrd(1.5))",,Float64,Mosek,,,Success,62725,12,125350,5300.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",149,1275,Optimal,146.2734169960022,29,58.80830681960281,58.8083068012004,3.0768987196821463e-10,4.125428014586832e-7,7.0884413339022956e-9,8.476090573710083e-10,1.6525571574999297e-7,,,,,,,,,,,75.156398213,148.305177241,270.705960466
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatPower12EigOrd(1.5))",,Float64,Mosek,,,Success,211275,14,422400,11700.0,"[""Nonnegative"", ""PosSemidefTri"", ""GeneralizedPower""]",224,2850,TimeLimit,1817.8359019756317,42,94.98456210813593,94.98456183199946,2.876884263394731e-9,8.289772905897136e-6,2.109009962780739e-7,1.3264776027266683e-8,9.885320704422385e-6,,,,,,,,,,,820.711584053,1824.935914545,2692.713436223
